File Name,Freq_1 (Hz),Freq_2 (Hz),Freq_3 (Hz),Freq_4 (Hz),Freq_5 (Hz),Freq_6 (Hz),Freq_7 (Hz),Freq_8 (Hz),Freq_9 (Hz),Freq_10 (Hz),Freq_11 (Hz),Freq_12 (Hz),Time (s)
rand_0568.stp,50798.7,50830.69,67629.82,110479.0,110578.3,118184.8,145066.0,145140.8,222792.7,222899.3,229642.2,229656.3,7.67
rand_0569.stp,21804.68,21814.32,29799.19,40379.54,40401.36,49779.01,61776.82,61825.13,78311.38,84654.46,85315.72,86679.44,14.13
rand_0570.stp,18717.8,18732.38,26101.06,33544.42,33586.29,42857.59,53074.36,53100.0,64827.71,69813.73,70690.34,71064.11,12.65
rand_0571.stp,64501.11,64600.07,84213.07,157822.3,174221.9,174421.0,192840.1,192900.8,316903.1,316970.1,337566.3,353576.7,7.70
rand_0572.stp,22162.61,22175.26,31266.99,40513.46,40584.05,52230.3,64305.07,64681.05,76454.81,83354.33,83632.37,83764.31,17.30
rand_0573.stp,57644.47,57671.17,74459.45,145363.4,170123.2,170281.8,177933.4,177966.3,302288.7,302315.1,329372.7,342685.6,13.86
rand_0574.stp,52531.32,52542.09,70153.99,110720.9,110800.3,121393.8,149213.0,149297.6,223354.3,225066.4,234022.3,234049.4,7.67
rand_0575.stp,27343.39,27363.12,37664.52,56963.64,57027.73,65104.55,79912.44,79943.62,111665.3,115449.1,115792.5,116283.5,11.18
rand_0576.stp,73194.02,73253.98,93092.46,193550.4,230275.4,231211.2,257046.8,258346.6,417187.8,419227.6,460246.5,489523.5,9.60
rand_0577.stp,37119.11,37164.72,50147.74,89812.19,91448.18,91579.0,109951.0,109999.5,177154.8,178771.1,178776.1,181557.2,11.48
rand_0578.stp,21271.75,21285.41,29054.25,40252.35,40286.59,49331.52,61349.51,61377.81,78328.93,84975.23,86104.47,86574.57,11.21
rand_0579.stp,63784.36,63845.99,83605.59,156530.8,172603.7,172656.0,191978.1,192125.3,316123.6,316180.2,335903.6,349987.5,12.01
rand_0580.stp,24311.52,24316.55,33244.87,46749.87,46783.86,56235.06,69825.19,69846.39,91458.02,98571.83,98737.1,99270.56,11.58
rand_0581.stp,28660.67,28678.58,39271.33,56861.49,56899.36,66869.21,82136.0,82147.44,111565.5,116890.6,117828.4,117901.7,10.14
rand_0582.stp,32736.65,32771.12,45468.76,70812.5,70823.74,77034.97,95742.33,95806.74,139592.6,139860.8,140037.2,140303.7,8.86
rand_0583.stp,17679.51,17694.82,24501.35,33351.27,33428.47,40859.15,50811.81,50822.73,65005.71,70005.15,70105.65,70670.06,14.31
rand_0584.stp,28107.42,28131.29,37913.38,68838.74,69365.91,69434.81,84628.72,84679.32,136742.0,138269.4,138328.9,139588.9,15.90
rand_0585.stp,36241.1,36260.8,49586.2,89539.02,92095.15,92211.84,109873.9,109945.1,178253.9,179426.3,179621.8,181443.6,10.13
rand_0586.stp,21147.55,21149.98,29057.47,40204.93,40252.78,49292.91,61323.9,61339.02,77899.8,84358.57,85370.69,85412.93,20.02
rand_0587.stp,30271.41,30646.25,40623.28,69495.69,69517.82,72125.89,87622.2,88662.96,131370.8,139030.7,140576.4,142997.3,10.97
rand_0588.stp,30881.05,30899.84,42203.27,70228.89,70546.04,74438.16,91165.57,91470.88,139995.0,140087.0,141360.3,141919.1,11.32
rand_0589.stp,30938.75,30962.65,41295.58,69759.92,69856.55,72606.53,88873.88,88911.48,137972.6,140894.9,141864.8,141896.7,10.09
rand_0590.stp,28095.38,28105.95,39072.27,56751.7,56881.33,67226.59,82682.35,82815.01,110622.6,115478.5,115558.8,117944.7,11.94
rand_0591.stp,32289.51,32400.74,43529.72,70063.24,70193.76,75678.11,92611.16,92691.66,140110.6,140701.0,144579.5,144925.3,9.97
rand_0592.stp,60503.46,60531.76,81876.6,137348.3,137356.5,142893.5,175330.6,175378.0,270646.3,277053.9,278431.4,278567.6,12.55
rand_0593.stp,88488.83,88749.11,115586.3,207943.8,210107.4,215611.4,255093.0,260690.0,387388.8,416224.7,422571.3,437171.1,8.87
rand_0594.stp,80836.36,80891.46,105186.3,196772.4,210806.9,211049.3,242473.7,242551.5,399298.0,399331.2,420661.4,437413.5,9.78
rand_0595.stp,49637.2,49674.38,66830.6,111231.9,111316.7,117331.2,144157.6,144188.3,222076.0,223588.6,227260.5,227403.4,15.04
rand_0596.stp,29996.54,30014.32,41762.25,56674.12,56760.11,70392.49,86690.96,86718.25,110992.8,117578.4,117748.7,119471.9,10.69
rand_0597.stp,22024.31,22028.92,30679.97,40724.33,40756.3,51789.94,64060.58,64071.3,78348.87,84597.33,85259.98,85464.07,14.88
rand_0598.stp,26144.44,26157.07,36770.14,47516.5,47552.27,61271.65,75147.78,75163.75,90089.25,97445.98,97656.03,98002.98,26.97
rand_0599.stp,85219.76,85888.6,110979.4,202926.4,211776.6,212897.8,249407.6,252762.1,399579.1,403842.6,423919.1,437318.6,7.62
rand_0600.stp,95710.34,95792.5,126376.9,215618.7,216018.8,222115.1,270337.1,270882.4,422236.1,422793.3,426963.3,442087.6,7.29
rand_0601.stp,37559.84,37576.41,50627.63,90181.33,91686.92,91794.24,110200.4,110231.3,176719.6,178203.0,178210.3,182101.6,12.07
rand_0602.stp,65383.46,65409.97,86831.88,161123.9,176914.8,177005.5,196872.1,196954.5,325257.1,325295.1,338480.4,349935.3,11.04
rand_0603.stp,30550.57,30693.84,41487.9,70131.95,70290.86,73334.8,90100.0,90231.54,139761.1,140836.5,141175.7,141646.8,11.77
rand_0604.stp,44681.98,44718.22,58780.97,108069.5,108312.8,108357.5,134078.9,134113.7,220883.1,220918.5,222210.4,222420.1,9.90
rand_0605.stp,69514.31,69529.46,91792.39,166428.4,175727.8,175776.8,202824.5,203347.7,324835.8,326147.3,338714.9,355093.6,8.34
rand_0606.stp,48250.18,48299.84,64130.71,109978.0,110069.9,114271.3,140783.1,140918.7,222731.1,223456.9,226708.7,226827.6,9.95
rand_0607.stp,50160.11,50191.7,66687.22,125474.0,134022.8,134288.9,154971.6,155111.2,261406.2,261590.7,266552.9,270434.8,14.99
rand_0608.stp,54809.56,54900.17,73480.26,133738.8,136741.3,136905.9,164318.0,164462.0,269390.6,270074.3,270137.8,275653.4,12.28
rand_0609.stp,39775.43,39831.42,54631.44,92296.25,93111.26,95012.96,115589.2,115855.7,177565.1,180836.5,181131.3,184761.0,17.65
rand_0610.stp,27400.65,27423.74,37970.57,56805.3,56894.71,65428.52,80424.46,80459.82,110931.0,114737.6,114832.4,116228.4,14.79
rand_0611.stp,59097.78,59166.72,79089.96,137056.0,138613.2,139909.6,171235.9,171776.3,271128.6,274194.7,274319.7,279676.6,8.17
rand_0612.stp,51830.27,51863.13,69305.23,129421.3,135858.0,135985.4,159981.7,160194.3,268401.2,268752.3,271038.2,274124.2,12.70
rand_0613.stp,16964.57,16978.24,23752.42,33351.31,33357.0,40147.33,49907.01,49915.64,64405.86,68730.94,68766.77,69543.64,23.51
rand_0614.stp,57349.25,57475.18,74772.99,147155.7,170590.3,178220.9,180642.3,181421.4,306556.7,314977.2,330223.4,334289.2,10.01
rand_0615.stp,29748.52,29779.17,40984.14,56677.36,56837.55,69135.94,85099.52,85124.71,111539.6,118598.1,118812.6,118844.7,9.13
rand_0616.stp,25414.25,25430.09,35320.12,47792.19,47816.23,59484.38,73105.53,73136.29,91926.72,98966.16,99196.47,99646.86,10.96
rand_0617.stp,28157.12,28160.32,38750.9,56279.89,56339.94,66556.33,82186.42,82194.49,110532.7,117151.2,117337.0,117867.2,12.75
rand_0618.stp,22133.55,22154.31,30915.42,40956.23,40976.08,52106.49,64259.13,64263.77,78367.55,84862.45,85141.11,85250.99,13.35
rand_0619.stp,20604.14,20626.68,28515.64,40361.84,40385.6,48851.58,60649.37,60684.54,77680.41,83850.77,83981.66,84293.33,20.94
rand_0620.stp,28989.53,29000.25,40595.27,57226.06,57311.17,69052.77,84607.22,84614.73,110972.6,115478.7,115593.4,118306.7,11.75
rand_0621.stp,28902.36,28904.45,40286.58,57368.3,57429.72,68534.54,83954.92,84046.42,111576.0,116138.6,116349.3,118042.5,12.12
rand_0622.stp,24886.55,24899.43,34491.2,46877.1,46907.64,58178.46,72138.95,72169.87,90380.7,97462.85,98201.27,98302.67,17.42
rand_0623.stp,69339.02,69439.02,92115.84,166724.3,176928.0,176996.4,203119.0,203180.1,327918.0,327953.3,338116.9,353340.2,9.86
rand_0624.stp,30880.83,31672.69,42014.48,70279.34,70402.94,73953.45,90408.57,90493.41,138680.0,140356.2,141002.2,141144.4,11.94
rand_0625.stp,86902.13,87758.71,112934.7,207634.0,208073.3,224201.0,249779.0,251151.3,396593.0,399570.6,417556.0,428636.0,9.21
rand_0626.stp,46001.27,46071.73,61312.99,110138.1,110193.3,111293.6,137395.6,137407.8,222436.5,224203.1,225557.3,225671.4,13.38
rand_0627.stp,21138.52,21210.28,28959.13,40294.5,40474.63,48937.81,60691.72,61030.06,79065.19,85541.42,86323.96,86595.02,11.12
rand_0628.stp,22494.85,22497.42,31100.18,47176.03,47220.82,54108.48,67157.08,67281.1,91790.41,96090.3,96326.18,97879.79,14.12
rand_0629.stp,16945.37,16956.47,23653.48,33466.04,33471.28,39869.74,49516.46,49525.21,64779.2,68871.24,68924.28,69263.14,35.98
rand_0630.stp,99358.44,99448.6,131485.3,215052.9,215615.1,229842.0,278644.0,279294.6,426747.5,429524.3,433697.7,444725.1,6.99
rand_0631.stp,17727.06,17733.08,25078.62,33379.55,33403.19,41995.61,51971.56,52006.77,63762.96,68540.09,68581.72,69120.91,30.64
rand_0632.stp,22143.89,22154.67,31019.67,41178.82,41191.5,52122.8,64088.58,64099.97,78183.2,84651.22,84747.35,84901.65,15.09
rand_0633.stp,25654.42,25670.67,35372.03,47544.45,47594.59,59213.96,72921.07,72932.61,91893.7,99366.0,99671.29,99947.56,9.89
rand_0634.stp,20371.72,20375.22,28062.28,40950.14,40969.92,48324.22,59800.46,59809.81,79691.55,84672.59,84713.39,85470.11,14.57
rand_0635.stp,17471.14,17480.44,24344.33,33501.11,33543.49,40880.19,50742.07,50773.22,65081.32,69929.29,69956.59,70048.37,14.96
rand_0636.stp,23583.21,23827.66,32642.25,47418.06,47622.87,55838.52,68813.21,69193.2,91762.83,96907.48,97203.91,97974.02,14.58
rand_0637.stp,51212.26,51244.98,68728.09,110978.0,111079.3,120080.6,148019.2,148077.3,224799.0,226214.9,232622.7,233142.9,9.62
rand_0638.stp,36981.64,37010.49,50626.44,90771.35,91918.71,92105.85,111488.0,111519.3,178679.4,180206.1,180467.0,182843.1,11.67
rand_0639.stp,54835.81,54897.56,73476.49,133805.2,136525.2,136743.8,164564.9,164618.2,269847.6,270480.9,270560.3,275602.5,11.28
rand_0640.stp,48880.78,48944.14,66128.75,110786.5,111181.5,117308.3,143899.8,144632.7,223275.5,225017.2,228112.2,228517.1,12.97
rand_0641.stp,50589.11,50600.25,68418.05,111149.8,111224.9,119394.7,146939.6,147118.4,222474.1,223527.6,228189.7,228345.3,15.24
rand_0642.stp,24188.06,24198.84,33393.72,47283.67,47312.54,56745.67,70082.83,70109.99,91806.34,97844.22,97889.71,98559.64,14.16
rand_0643.stp,28612.01,29197.75,38673.26,69407.96,69893.35,70591.34,84927.42,85516.68,136770.4,139332.4,139500.1,140469.9,13.76
rand_0644.stp,21971.32,21978.3,30650.56,40418.85,40439.39,51555.29,63832.51,64101.34,77022.0,83680.87,84487.93,84534.12,20.09
rand_0645.stp,21100.02,21112.58,29431.39,40715.74,40746.68,50352.68,62246.11,62257.5,77856.78,84225.6,84390.72,84680.5,13.59
rand_0646.stp,21891.34,21900.42,30061.75,40157.65,40171.67,50146.99,62479.29,62498.17,77612.63,84178.56,85701.32,86299.28,14.20
rand_0647.stp,31657.8,31670.29,43245.34,70361.7,70417.76,75476.84,92705.62,92762.32,140087.4,140834.7,141749.0,141807.3,10.93
rand_0648.stp,30839.37,30872.58,41525.42,69571.15,69718.28,73363.74,90056.74,90365.4,139671.1,140082.1,142983.4,143258.1,9.37
rand_0649.stp,29548.2,29565.17,40889.3,56474.51,56536.25,69287.47,85284.51,85483.35,110731.9,117945.5,118755.4,119178.3,11.49
rand_0650.stp,37419.49,37443.65,51118.87,90418.8,91848.65,91880.51,110602.3,110636.9,175352.9,178452.7,178584.3,179529.6,13.40
rand_0651.stp,71213.98,71234.57,91615.39,181481.6,208756.0,209155.1,225304.1,225327.9,387886.1,387921.3,419763.9,431889.7,12.45
rand_0652.stp,31919.63,31970.22,43717.36,70175.36,70366.52,75805.35,92939.57,93106.74,139565.5,139666.3,141136.5,141214.6,14.05
rand_0653.stp,49314.96,49357.12,64293.14,122524.4,133110.0,133162.2,151055.8,151103.5,254048.9,254077.2,265512.3,274008.5,11.50
rand_0654.stp,35383.83,35805.75,48122.79,87192.11,91291.35,91604.33,106735.7,107024.1,173784.2,175758.2,177260.9,178065.6,12.26
rand_0655.stp,31055.23,31074.84,41524.82,69758.35,69844.27,72833.22,89113.79,89183.43,137963.2,140666.8,142073.5,142123.9,9.52
rand_0656.stp,35943.02,36008.83,48322.02,87530.67,91175.37,91202.78,107070.5,107148.8,175372.3,175562.1,175714.1,180299.3,10.29
rand_0657.stp,34759.4,34776.29,46703.92,85564.73,91311.28,91418.91,104290.8,104350.4,172558.6,173080.3,173916.5,178234.8,11.12
rand_0658.stp,17268.07,17275.17,23843.74,33189.07,33207.99,39832.97,49602.82,49613.5,64744.98,69223.1,69697.91,70169.58,19.72
rand_0659.stp,37968.9,38019.91,51237.07,90782.57,91713.87,91783.01,110823.6,110975.5,176314.3,178444.0,178488.5,182047.4,9.50
rand_0660.stp,22977.59,22982.6,31849.99,40520.17,40533.17,52480.14,65048.02,65053.77,77227.74,83928.64,86125.65,86155.12,10.93
rand_0661.stp,39212.47,39224.15,52873.41,90758.56,90863.38,91770.95,112202.9,112735.3,174788.9,177518.0,179048.7,181879.7,8.80
rand_0662.stp,26034.13,26040.38,36387.6,47015.48,47137.89,60695.14,74830.68,74887.91,89741.98,97732.43,98314.08,98423.57,13.95
rand_0663.stp,16548.06,16551.37,23136.07,33697.57,33742.12,39528.72,48992.22,49000.78,65472.46,68734.45,68751.81,69603.3,19.83
rand_0664.stp,25230.7,25374.63,36537.54,46875.2,47915.64,59708.85,73455.72,73947.24,89619.07,96414.19,96986.54,98346.56,18.61
rand_0665.stp,31245.89,31313.38,42730.27,70914.46,70990.06,74949.69,91534.59,91655.59,139245.4,140840.3,141227.7,141547.3,11.36
rand_0666.stp,21063.19,21066.25,29136.02,40679.24,40743.27,49713.51,61572.46,61580.93,78411.57,84966.25,85013.3,85122.85,15.69
rand_0667.stp,21796.67,21802.97,30311.74,40499.77,40507.45,51077.4,63262.05,63271.04,77299.33,84004.66,84765.79,84808.06,22.19
rand_0668.stp,29310.99,29349.69,40389.39,56261.62,56327.17,68443.1,84531.58,84545.82,110657.6,118226.4,118302.3,118688.3,9.63
rand_0669.stp,24245.52,24259.59,33534.23,47132.49,47152.03,56281.59,70369.03,70402.88,91334.6,97856.62,97917.29,98361.64,9.40
rand_0670.stp,28471.03,28486.55,39581.35,57213.46,57229.76,67552.0,82795.17,82834.66,111302.8,115728.7,115902.7,117256.3,10.47
rand_0671.stp,21944.92,21953.86,30685.98,40559.79,42292.79,51640.62,63797.72,64083.1,77529.74,83268.96,84119.39,84252.41,18.30
rand_0672.stp,65389.91,65560.27,86874.77,161756.2,176581.7,176909.6,197770.3,198583.4,326410.3,326640.4,340043.6,351034.1,11.52
rand_0673.stp,38027.34,38065.7,51354.94,90720.42,91045.48,91281.29,111040.6,111804.1,175957.4,178532.5,178892.6,180954.4,12.68
rand_0674.stp,35545.0,35559.95,47914.84,87317.76,90790.14,90820.12,107101.3,107145.3,176527.5,176575.1,176625.7,179808.3,12.72
rand_0675.stp,70657.71,70766.98,88970.29,175653.2,203649.5,203950.6,218725.8,218819.6,369130.6,369178.6,415040.2,430486.9,7.44
rand_0676.stp,26308.95,26327.13,36443.43,47466.51,47474.76,60688.54,74788.95,74813.18,91568.9,99217.88,100278.7,100295.9,8.89
rand_0677.stp,25176.76,25185.47,35209.11,47530.91,47596.49,58897.7,72569.1,72778.95,90844.09,97371.09,97442.22,98629.26,12.82
rand_0678.stp,28146.32,28285.42,38694.63,56182.87,56382.09,67189.67,82033.83,82157.05,110694.6,117465.9,117542.0,118093.3,10.13
rand_0679.stp,72909.02,72917.6,95980.65,170701.1,177147.2,177163.2,206782.4,206838.9,326273.5,326334.8,336678.9,358526.3,7.53
rand_0680.stp,73096.15,73121.37,92796.0,180907.2,205422.6,205687.6,225157.1,225179.2,377817.8,377877.1,418686.1,433557.6,8.10
rand_0681.stp,39863.74,39897.62,54866.77,93088.61,93258.7,95287.42,116404.2,116426.9,178615.9,181707.2,181951.8,186187.9,11.92
rand_0682.stp,37882.9,37919.17,51506.85,91115.89,91213.25,91226.21,111832.5,111893.2,177131.8,180690.4,180752.3,180798.6,14.21
rand_0683.stp,63524.04,63615.03,82725.73,155995.6,172567.8,172618.6,191394.6,191513.7,315235.5,315295.2,338228.0,354050.9,9.01
rand_0684.stp,45347.48,45365.72,61135.28,109276.2,109375.4,111764.2,138984.5,139117.6,221692.3,224335.2,224375.1,224671.2,14.11
rand_0685.stp,60778.84,60799.46,79868.77,152409.5,172778.2,172861.5,187095.0,187157.3,314669.4,314698.7,334682.1,345041.2,13.73
rand_0686.stp,29994.07,30003.55,40737.87,69955.28,69976.15,72264.32,88549.16,88645.29,137823.8,139444.1,139665.7,139951.5,14.20
rand_0687.stp,21257.85,21263.9,29514.56,40775.97,40796.1,49575.37,61705.83,61716.91,78053.05,84248.83,84284.98,84552.47,11.58
rand_0688.stp,28545.38,28564.03,40049.13,57193.7,57330.26,68631.09,84190.82,84196.89,111240.4,115412.6,115494.0,118830.5,9.57
rand_0689.stp,23103.05,23115.37,32122.67,40417.35,40441.54,53058.19,65670.47,65695.11,77000.75,83644.89,85964.12,86022.6,17.35
rand_0690.stp,18173.72,18175.59,25181.33,33560.91,33582.1,41659.61,51643.26,51667.46,64987.61,69969.51,70178.06,71077.63,13.53
rand_0691.stp,22578.85,22590.91,31612.04,40769.83,40818.89,53006.46,65346.05,65376.04,77678.46,84348.77,85179.35,85347.51,18.22
rand_0692.stp,17548.06,17559.65,24304.56,33526.44,33535.75,40546.98,50300.0,50316.45,65237.09,69601.79,70170.87,70459.45,14.17
rand_0693.stp,26845.67,26861.27,37166.71,56438.44,56503.17,64639.43,79667.69,79703.68,110573.1,114276.2,114397.4,116470.8,13.84
rand_0694.stp,30064.93,30726.17,40333.21,67856.05,68823.16,71596.93,88561.47,89056.57,138764.0,138954.9,141229.3,141772.7,13.88
rand_0695.stp,74725.35,74783.68,95546.26,184617.8,206636.0,206721.6,230250.7,230329.7,384791.6,384823.2,422055.2,436286.9,7.68
rand_0696.stp,22283.33,22295.04,30694.25,40264.03,40290.02,50895.33,63402.7,63464.25,77509.16,84104.14,85831.96,86262.41,10.28
rand_0697.stp,46379.78,46414.93,61702.7,109866.3,109987.4,110985.9,136612.7,136737.8,219401.7,222078.8,222654.9,222679.6,13.56
rand_0698.stp,20977.29,20996.33,29016.26,41037.17,41051.98,49393.46,60991.31,60996.58,79187.94,84839.38,84855.69,85349.27,17.17
rand_0699.stp,35824.48,35850.78,48478.54,87622.91,91320.31,91454.97,106976.0,107048.4,174859.2,175857.0,175890.7,178633.4,11.63
rand_0700.stp,60782.32,60815.88,79910.46,152780.2,172489.4,172575.2,188399.4,188451.3,317228.8,317505.0,337899.5,347682.1,14.47
rand_0701.stp,55288.14,55305.19,73546.39,133536.2,136262.8,136329.7,163913.7,163929.4,267383.7,267536.6,268698.9,277021.1,9.95
rand_0702.stp,25828.87,25842.52,35638.59,47350.31,47513.91,59559.81,73434.28,73776.94,91987.86,99307.35,100113.0,100329.4,9.72
rand_0703.stp,30923.84,30939.86,41985.65,70355.32,70390.43,73851.32,90546.75,90593.81,139239.7,141086.8,141495.7,141554.8,9.91
rand_0704.stp,31776.37,31786.63,43339.36,70641.21,70708.9,75510.5,92493.15,92495.41,139723.3,141146.3,141815.8,141924.7,10.08
rand_0705.stp,17626.5,17640.48,24696.27,33607.96,33625.45,41328.56,51126.74,51207.46,64763.65,69610.64,69734.54,70066.36,17.21
rand_0706.stp,27378.13,27385.15,38135.27,47066.4,47103.75,62568.48,77059.33,77126.63,89742.82,97650.16,99843.48,99873.1,13.03
rand_0707.stp,33983.63,34016.91,44855.34,83438.18,89816.26,89860.92,102037.8,102064.2,169006.5,169137.3,174178.0,180222.3,10.29
rand_0708.stp,21551.61,21567.6,29899.56,40562.11,40591.82,50420.45,62439.1,62446.7,77711.52,84309.94,84790.21,84805.14,20.01
rand_0709.stp,51607.19,51627.51,67287.81,125451.9,132249.1,132450.1,154287.5,154756.1,254424.7,254598.9,264405.1,271972.1,11.44
rand_0710.stp,30076.71,30090.97,41693.52,56211.1,56238.42,69867.1,86123.33,86153.93,109150.3,117417.9,117488.7,118266.2,11.50
rand_0711.stp,18174.23,18184.66,25695.01,33501.96,33540.24,42525.08,52598.83,52635.23,63798.84,68898.11,68928.69,69268.61,19.93
rand_0712.stp,93337.3,93369.33,123219.5,215513.6,215782.5,218029.0,266751.3,266886.0,420536.7,420686.9,426308.1,442237.3,7.24
rand_0713.stp,47411.18,47441.01,63266.49,110932.3,111189.6,113375.0,139076.3,139124.4,220920.0,224458.8,225787.6,225816.8,11.47
rand_0714.stp,37571.54,37590.85,51235.88,90914.27,91507.68,91600.39,111334.0,111532.9,176926.6,179749.6,180023.9,180712.1,14.91
rand_0715.stp,80904.64,81004.27,104116.1,194791.2,210227.8,211797.7,238165.8,238538.1,389143.4,390034.5,415886.3,435305.4,8.15
rand_0716.stp,47163.96,47198.81,62059.69,109251.0,109493.4,111671.6,137814.3,137854.5,222435.3,222490.8,222566.7,224122.1,8.90
